age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,jail_time,sex,race,c_charge_degree,decile_score,two_year_recid,compas_score,compas_class
34,0,0,0,5,6.0,1,3,2,2,1,0.2,0
20,0,0,0,1,1.0,1,3,2,5,1,0.5,0
50,0,0,0,12,434.0,2,2,2,6,1,0.6,0
24,0,0,2,8,35.0,1,3,1,9,1,0.9,1
29,0,1,0,8,0.0,1,2,2,9,1,0.9,1
45,0,0,0,1,2.0,2,2,1,1,0,0.1,0
34,0,0,0,2,0.0,1,3,1,7,1,0.7,1
70,0,0,0,0,1.0,1,2,2,1,0,0.1,0
26,0,0,0,2,37.0,1,2,1,4,0,0.4,0
23,1,0,0,4,3.0,1,2,1,9,0,0.9,1
27,0,0,0,5,2.0,1,3,2,4,0,0.4,0
44,0,0,0,6,118.0,1,3,1,6,1,0.6,0
23,0,0,0,2,100.0,1,2,2,3,1,0.3,0
26,0,0,0,0,0.0,1,2,2,5,0,0.5,0
23,0,0,0,2,0.0,2,3,2,6,0,0.6,0
27,0,0,0,3,7.0,1,2,1,9,1,0.9,1
46,0,0,0,1,25.0,2,3,1,2,0,0.2,0
27,1,0,0,1,26.0,2,2,1,5,0,0.5,0
45,0,0,0,7,1.0,1,3,1,2,0,0.2,0
42,0,0,0,1,7.0,1,2,2,5,0,0.5,0
24,0,1,0,3,0.0,2,3,2,5,1,0.5,0
20,1,1,1,2,2.0,1,2,1,8,1,0.8,1
49,0,0,0,3,0.0,1,3,1,4,0,0.4,0
29,0,0,0,8,78.0,1,3,2,9,1,0.9,1
29,0,0,0,0,-1.0,1,4,1,2,0,0.2,0
52,0,0,0,1,3.0,2,3,1,1,0,0.1,0
37,0,0,0,4,1.0,1,4,2,1,1,0.1,0
26,0,0,0,1,7.0,1,2,2,3,0,0.3,0
53,0,0,0,15,80.0,1,2,1,1,1,0.1,0
47,0,0,0,1,17.0,1,4,1,1,0,0.1,0
38,0,0,0,0,749.0,1,2,2,8,1,0.8,1
25,0,0,0,1,-1.0,1,2,1,6,0,0.6,0
21,1,0,0,1,5.0,1,2,1,10,1,1.0,1
48,0,0,0,0,1.0,1,2,2,1,0,0.1,0
40,0,0,0,1,0.0,2,3,1,2,0,0.2,0
24,0,0,0,0,1.0,2,1,1,3,0,0.3,0
22,0,0,0,0,0.0,1,2,1,4,1,0.4,0
36,0,0,0,4,0.0,1,2,2,8,0,0.8,1
38,0,0,0,2,28.0,1,3,2,2,0,0.2,0
23,0,0,0,0,3.0,1,1,1,3,1,0.3,0
54,0,0,0,2,0.0,1,1,2,1,0,0.1,0
24,0,0,0,1,10.0,1,4,1,4,0,0.4,0
44,0,0,0,0,0.0,2,3,2,1,1,0.1,0
23,0,0,0,2,0.0,2,2,1,7,1,0.7,1
64,0,0,0,0,0.0,1,3,2,1,0,0.1,0
38,0,0,0,5,0.0,1,3,2,5,1,0.5,0
45,0,0,0,0,0.0,2,1,2,1,0,0.1,0
49,0,0,0,1,5.0,1,2,1,5,0,0.5,0
45,0,0,0,3,0.0,2,2,1,7,0,0.7,1
33,0,0,0,0,0.0,1,6,2,1,0,0.1,0
44,0,0,0,2,1.0,1,4,1,2,0,0.2,0
51,0,0,0,3,3.0,1,2,1,1,0,0.1,0
50,0,0,0,0,0.0,1,2,1,1,0,0.1,0
33,0,2,0,2,21.0,1,3,2,2,0,0.2,0
54,0,0,0,0,29.0,2,3,2,1,0,0.1,0
28,0,0,0,3,0.0,1,4,1,5,1,0.5,0
33,0,0,1,14,70.0,1,3,1,9,0,0.9,1
42,0,0,0,17,51.0,1,2,2,7,1,0.7,1
34,0,0,0,3,1.0,1,3,1,1,0,0.1,0
38,0,0,0,2,9.0,1,3,1,3,1,0.3,0
21,0,0,0,1,1.0,1,2,1,9,1,0.9,1
33,0,0,0,5,-1.0,1,2,1,4,0,0.4,0
32,0,0,1,9,23.0,1,2,2,7,1,0.7,1
45,0,0,0,1,1.0,1,3,2,1,0,0.1,0
30,0,0,0,1,33.0,1,3,1,8,1,0.8,1
29,0,0,0,0,1.0,2,2,1,10,0,1.0,1
44,0,0,0,3,1.0,1,2,2,3,0,0.3,0
51,0,0,0,0,7.0,2,3,2,1,1,0.1,0
28,0,0,0,0,0.0,2,2,1,3,0,0.3,0
27,0,0,0,1,0.0,1,3,1,3,0,0.3,0
28,0,0,0,16,29.0,1,4,1,10,1,1.0,1
30,0,0,0,0,-1.0,2,2,1,2,0,0.2,0
32,0,0,0,0,1.0,1,2,2,7,0,0.7,1
27,0,0,0,5,0.0,1,3,1,4,0,0.4,0
21,0,0,0,1,2.0,1,4,1,5,1,0.5,0
21,0,0,0,0,1.0,1,2,1,5,0,0.5,0
34,0,0,0,0,62.0,2,3,1,3,1,0.3,0
24,0,0,0,7,199.0,1,2,1,9,1,0.9,1
32,0,0,0,0,19.0,1,3,2,1,0,0.1,0
38,0,0,0,5,41.0,2,3,1,6,1,0.6,0
56,0,0,0,3,14.0,1,2,2,1,0,0.1,0
44,0,0,0,0,1.0,2,2,2,1,0,0.1,0
31,0,0,0,1,0.0,1,2,2,5,1,0.5,0
25,0,0,0,6,24.0,2,3,1,7,0,0.7,1
20,0,0,0,0,0.0,2,2,2,5,0,0.5,0
35,0,0,0,1,1.0,1,2,2,5,0,0.5,0
33,0,0,0,1,0.0,1,2,1,4,1,0.4,0
24,0,0,0,0,1.0,1,2,2,3,0,0.3,0
40,0,0,0,2,3.0,2,4,2,2,0,0.2,0
27,0,0,0,9,0.0,1,2,1,9,1,0.9,1
21,0,0,0,2,0.0,2,2,2,3,0,0.3,0
38,0,0,0,9,1.0,1,2,1,5,1,0.5,0
20,0,0,1,0,1.0,1,3,1,6,1,0.6,0
30,0,0,0,9,1.0,1,2,1,3,1,0.3,0
36,0,0,0,9,19.0,1,3,1,6,1,0.6,0
23,0,0,0,2,7.0,1,2,2,9,1,0.9,1
39,0,0,0,21,0.0,1,2,1,10,1,1.0,1
32,0,0,0,3,0.0,1,2,2,6,0,0.6,0
29,0,0,0,3,0.0,1,3,1,6,1,0.6,0
58,0,0,0,2,0.0,1,3,2,1,1,0.1,0
23,0,0,1,2,35.0,1,4,1,7,0,0.7,1
23,0,0,0,3,26.0,1,3,2,8,1,0.8,1
68,0,0,0,5,0.0,2,2,1,2,0,0.2,0
26,0,0,0,2,0.0,2,3,2,5,0,0.5,0
51,0,0,0,0,1.0,1,2,1,4,1,0.4,0
25,0,0,0,0,0.0,1,2,2,2,0,0.2,0
40,0,0,0,5,55.0,1,2,1,9,1,0.9,1
51,0,0,0,14,7.0,1,2,1,5,0,0.5,0
27,0,0,0,2,15.0,1,2,2,5,1,0.5,0
49,0,0,0,11,32.0,1,2,2,5,1,0.5,0
36,0,0,0,0,2.0,1,1,2,1,0,0.1,0
28,0,0,0,5,6.0,1,3,2,7,0,0.7,1
20,0,0,0,0,3.0,1,2,1,3,0,0.3,0
21,0,0,0,2,86.0,1,2,1,10,1,1.0,1
31,0,0,0,0,1.0,2,2,1,2,0,0.2,0
57,0,0,0,0,0.0,1,2,2,1,0,0.1,0
61,0,0,0,8,30.0,2,3,1,3,1,0.3,0
35,0,0,0,3,9.0,1,4,1,1,1,0.1,0
54,0,0,0,3,2.0,1,2,1,6,1,0.6,0
39,0,0,0,0,1.0,1,3,1,3,0,0.3,0
24,0,1,0,1,33.0,1,2,1,7,0,0.7,1
29,0,0,0,0,1.0,2,4,1,4,1,0.4,0
48,0,0,1,8,11.0,1,2,1,9,1,0.9,1
30,0,0,1,6,0.0,1,2,2,7,1,0.7,1
26,0,1,0,10,1.0,1,2,1,10,1,1.0,1
36,0,0,0,2,0.0,1,3,1,5,0,0.5,0
37,0,0,0,12,0.0,1,2,1,9,1,0.9,1
26,0,0,0,4,45.0,1,2,1,6,1,0.6,0
29,0,0,0,7,8.0,1,2,2,10,1,1.0,1
26,0,0,0,1,29.0,1,2,2,6,1,0.6,0
60,0,0,0,2,0.0,1,2,1,1,0,0.1,0
27,0,0,0,2,0.0,1,3,1,7,1,0.7,1
41,2,0,0,16,-1.0,1,2,1,7,1,0.7,1
22,0,0,1,1,0.0,1,3,1,6,0,0.6,0
28,0,0,0,3,0.0,1,2,1,7,0,0.7,1
33,0,0,0,13,0.0,1,2,1,6,1,0.6,0
28,0,0,0,2,125.0,1,2,1,2,0,0.2,0
55,0,0,0,0,-1.0,1,3,2,1,1,0.1,0
21,0,1,0,6,0.0,1,2,1,8,1,0.8,1
28,0,0,0,2,1.0,1,4,1,3,1,0.3,0
22,0,0,0,0,0.0,2,4,2,2,0,0.2,0
29,0,0,0,6,67.0,2,3,1,7,1,0.7,1
45,0,0,0,5,1.0,1,2,1,1,0,0.1,0
24,0,0,0,2,49.0,1,2,2,8,1,0.8,1
50,0,0,0,12,1.0,1,2,1,1,1,0.1,0
24,0,0,0,1,1.0,1,2,2,6,1,0.6,0
47,0,0,0,1,49.0,1,2,1,2,0,0.2,0
57,0,0,0,1,0.0,1,3,2,1,0,0.1,0
54,0,0,0,6,0.0,1,3,1,1,0,0.1,0
42,0,0,0,0,1.0,2,3,2,2,0,0.2,0
35,0,0,0,5,0.0,1,3,1,3,0,0.3,0
30,0,0,0,0,1.0,1,2,1,4,1,0.4,0
53,0,0,0,1,0.0,1,3,1,1,0,0.1,0
31,0,0,0,2,2.0,2,2,2,3,0,0.3,0
83,0,0,0,4,0.0,1,3,1,1,0,0.1,0
46,0,0,0,15,0.0,1,4,1,6,0,0.6,0
31,0,0,0,0,1.0,1,2,1,2,1,0.2,0
23,0,0,0,4,2.0,1,1,1,10,0,1.0,1
47,0,0,0,9,64.0,1,2,1,4,0,0.4,0
31,0,0,0,4,0.0,1,4,1,6,0,0.6,0
50,0,0,0,0,0.0,1,2,2,8,0,0.8,1
24,0,1,0,9,3.0,1,2,2,9,1,0.9,1
22,0,1,0,2,2.0,2,2,1,9,0,0.9,1
45,0,0,0,1,0.0,1,4,2,1,0,0.1,0
30,0,0,0,2,0.0,2,2,1,2,0,0.2,0
30,0,0,0,5,5.0,1,1,2,8,1,0.8,1
36,0,0,0,4,0.0,1,2,2,2,0,0.2,0
43,0,0,0,22,26.0,2,3,2,10,1,1.0,1
50,0,0,0,0,0.0,1,2,2,1,0,0.1,0
24,0,0,0,2,1.0,2,1,1,4,1,0.4,0
42,0,0,0,3,0.0,2,3,1,5,0,0.5,0
29,0,0,0,1,13.0,2,3,1,7,1,0.7,1
28,0,0,0,2,0.0,2,4,1,3,0,0.3,0
31,0,0,0,0,1.0,1,4,2,1,0,0.1,0
25,0,0,0,5,54.0,1,2,1,9,1,0.9,1
36,0,0,0,4,1.0,1,2,1,5,0,0.5,0
24,0,0,0,1,2.0,1,2,2,5,1,0.5,0
28,0,0,0,5,0.0,1,3,1,5,0,0.5,0
31,0,0,0,0,0.0,1,3,2,1,1,0.1,0
23,0,0,0,0,3.0,1,2,1,4,0,0.4,0
29,0,0,0,4,7.0,1,3,2,6,1,0.6,0
51,0,0,0,11,79.0,1,2,2,5,1,0.5,0
34,0,0,0,1,1.0,1,2,1,5,0,0.5,0
29,0,0,0,12,0.0,1,2,1,2,1,0.2,0
39,0,1,0,13,1.0,1,2,1,10,1,1.0,1
36,0,0,0,0,0.0,2,4,2,2,0,0.2,0
59,0,0,0,15,14.0,1,2,2,6,1,0.6,0
23,0,0,2,3,0.0,1,2,1,8,1,0.8,1
31,0,0,0,15,-1.0,1,2,1,8,0,0.8,1
53,0,0,0,0,-1.0,1,3,2,1,0,0.1,0
34,0,0,0,12,34.0,1,2,1,7,0,0.7,1
63,0,0,0,1,0.0,2,2,1,1,0,0.1,0
21,0,0,0,0,0.0,1,1,1,4,1,0.4,0
21,0,0,0,0,0.0,2,2,1,7,1,0.7,1
47,0,0,0,28,33.0,1,3,1,9,1,0.9,1
34,0,0,0,7,-1.0,1,2,1,5,1,0.5,0
43,0,0,0,1,0.0,1,2,2,1,0,0.1,0
58,0,0,0,4,0.0,1,3,1,5,1,0.5,0
40,0,0,0,4,5.0,2,4,1,3,1,0.3,0
36,3,0,0,16,8.0,1,2,1,8,1,0.8,1
23,0,0,0,0,1.0,2,2,2,4,0,0.4,0
34,0,0,0,5,0.0,1,2,1,2,1,0.2,0
56,0,0,0,13,6.0,1,3,1,2,0,0.2,0
52,0,0,0,0,0.0,2,3,1,1,0,0.1,0
56,0,0,0,0,6.0,1,2,1,2,0,0.2,0
37,0,0,0,0,1.0,2,2,2,1,0,0.1,0
50,0,0,0,0,1.0,2,3,2,1,0,0.1,0
25,0,0,0,1,0.0,1,2,1,2,1,0.2,0
22,0,0,0,0,0.0,1,2,1,5,1,0.5,0
43,0,0,0,0,0.0,2,3,2,1,1,0.1,0
30,0,0,0,1,35.0,1,3,2,2,0,0.2,0
29,0,0,0,0,0.0,1,6,1,1,0,0.1,0
24,0,0,0,0,0.0,1,3,1,2,0,0.2,0
29,0,0,0,7,0.0,1,2,2,8,1,0.8,1
27,0,0,0,3,0.0,2,3,1,3,0,0.3,0
24,0,0,0,0,0.0,2,3,1,4,0,0.4,0
74,0,0,0,0,0.0,2,2,1,1,0,0.1,0
27,0,0,1,8,0.0,1,2,2,7,1,0.7,1
37,0,0,0,1,0.0,1,4,1,2,1,0.2,0
39,0,1,1,8,4.0,1,2,1,10,1,1.0,1
29,0,0,0,5,0.0,1,3,1,2,0,0.2,0
25,0,0,0,0,0.0,1,2,2,3,1,0.3,0
35,0,0,0,5,0.0,2,2,1,3,0,0.3,0
29,0,0,0,1,99.0,1,2,2,6,1,0.6,0
36,0,0,0,1,1.0,1,3,1,2,0,0.2,0
61,0,0,0,13,66.0,1,2,1,4,1,0.4,0
26,0,0,0,2,1.0,1,3,1,4,0,0.4,0
28,0,0,0,1,0.0,1,2,2,5,0,0.5,0
26,0,0,0,1,1.0,2,2,1,5,0,0.5,0
39,0,1,0,11,1.0,2,3,1,6,1,0.6,0
22,0,1,0,3,1.0,1,2,1,4,1,0.4,0
28,0,0,0,0,1.0,1,3,1,3,0,0.3,0
51,0,0,0,1,0.0,1,3,1,1,1,0.1,0
35,0,0,0,0,1.0,2,4,2,2,0,0.2,0
23,0,0,0,0,1.0,2,2,2,2,0,0.2,0
29,1,2,0,6,0.0,1,2,1,6,1,0.6,0
20,0,0,0,0,1.0,1,1,1,3,1,0.3,0
24,0,0,2,1,6.0,1,2,2,9,1,0.9,1
23,0,1,0,2,1.0,2,4,2,4,0,0.4,0
33,0,0,0,5,186.0,2,2,1,7,0,0.7,1
21,1,0,0,1,0.0,1,3,1,3,1,0.3,0
59,0,0,0,3,2.0,1,3,2,1,0,0.1,0
26,0,0,0,4,2.0,1,3,1,4,1,0.4,0
36,0,0,0,0,0.0,1,3,2,1,0,0.1,0
38,0,0,0,2,0.0,1,1,1,1,0,0.1,0
19,1,3,2,5,28.0,1,3,2,9,1,0.9,1
28,0,0,0,2,3.0,1,4,1,8,0,0.8,1
23,0,0,0,2,58.0,1,4,1,5,1,0.5,0
21,0,0,2,1,1.0,1,2,1,5,1,0.5,0
52,0,0,0,0,1.0,1,2,2,1,1,0.1,0
56,0,0,0,12,1.0,1,2,1,5,1,0.5,0
40,0,0,0,1,1.0,1,3,2,4,0,0.4,0
48,0,0,0,8,23.0,2,3,2,4,1,0.4,0
24,0,1,2,2,0.0,1,2,2,6,0,0.6,0
26,0,0,0,0,0.0,2,2,1,4,0,0.4,0
59,0,0,0,5,0.0,1,2,2,6,0,0.6,0
66,0,0,0,1,4.0,1,3,1,1,1,0.1,0
54,0,0,0,6,1.0,2,2,1,4,0,0.4,0
31,0,0,0,4,26.0,1,3,2,7,1,0.7,1
34,0,0,0,0,0.0,1,3,1,3,0,0.3,0
25,0,0,0,9,84.0,1,2,1,9,1,0.9,1
47,0,0,0,2,6.0,1,3,1,4,0,0.4,0
51,0,0,1,12,0.0,1,2,1,8,1,0.8,1
25,0,0,0,1,-1.0,1,3,1,3,0,0.3,0
25,0,0,0,0,20.0,1,1,1,2,1,0.2,0
31,0,0,0,2,0.0,2,2,1,2,1,0.2,0
44,0,0,0,2,0.0,1,4,1,1,1,0.1,0
36,0,0,0,1,0.0,1,3,1,2,0,0.2,0
77,0,0,0,3,0.0,1,3,1,1,0,0.1,0
49,0,0,0,0,-1.0,1,3,2,1,0,0.1,0
31,0,0,0,0,0.0,1,2,1,7,0,0.7,1
30,0,0,1,1,0.0,1,3,1,3,0,0.3,0
29,1,0,0,3,0.0,1,2,1,9,1,0.9,1
53,0,0,0,6,10.0,2,3,1,5,1,0.5,0
21,0,1,0,1,456.0,1,2,1,9,1,0.9,1
21,0,0,0,0,0.0,1,2,1,4,0,0.4,0
27,0,0,0,1,0.0,2,2,1,5,1,0.5,0
65,0,0,0,0,0.0,2,2,1,1,0,0.1,0
59,0,0,0,0,0.0,2,3,2,1,0,0.1,0
59,0,0,0,0,1.0,1,2,2,1,0,0.1,0
24,0,0,0,0,3.0,1,2,2,7,0,0.7,1
40,0,0,0,0,1.0,1,2,1,1,0,0.1,0
51,0,0,0,0,2.0,1,2,1,1,1,0.1,0
34,1,0,0,10,0.0,1,2,1,9,1,0.9,1
30,0,0,0,1,-1.0,1,4,1,2,1,0.2,0
52,0,0,0,1,0.0,1,2,1,1,0,0.1,0
29,0,0,0,1,33.0,1,3,1,4,1,0.4,0
24,0,0,0,15,4.0,1,2,1,9,1,0.9,1
38,0,0,0,2,2.0,1,2,1,3,1,0.3,0
22,0,0,0,0,0.0,2,2,1,8,0,0.8,1
43,0,0,0,0,3.0,1,2,1,5,0,0.5,0
32,0,0,0,5,55.0,1,3,1,9,1,0.9,1
55,0,0,0,0,1.0,1,2,1,1,0,0.1,0
26,0,0,0,2,8.0,1,2,1,2,0,0.2,0
23,0,0,1,1,0.0,1,3,2,2,0,0.2,0
47,0,0,0,0,3.0,2,1,1,1,0,0.1,0
28,0,0,0,1,0.0,1,3,2,2,1,0.2,0
27,0,0,0,0,0.0,1,4,1,2,1,0.2,0
61,0,0,0,2,3.0,1,4,1,4,1,0.4,0
26,0,0,0,0,2.0,1,2,1,2,0,0.2,0
41,0,0,0,1,29.0,1,4,2,1,0,0.1,0
28,0,0,0,1,0.0,2,3,2,5,1,0.5,0
43,0,0,0,0,1.0,1,2,1,5,1,0.5,0
30,0,0,0,3,70.0,1,3,1,4,0,0.4,0
33,0,0,0,21,6.0,1,2,2,7,1,0.7,1
21,0,0,1,0,0.0,1,3,2,3,0,0.3,0
32,0,0,1,0,1.0,2,3,2,1,0,0.1,0
22,0,0,0,1,0.0,1,2,1,4,1,0.4,0
51,0,0,0,3,0.0,1,2,1,1,0,0.1,0
20,0,0,1,2,129.0,1,2,1,10,1,1.0,1
35,0,0,0,2,1.0,1,3,1,3,0,0.3,0
37,0,0,0,3,29.0,2,2,1,1,0,0.1,0
28,0,0,0,0,0.0,1,2,2,7,1,0.7,1
41,0,0,0,3,1.0,1,3,2,5,1,0.5,0
24,0,0,0,0,1.0,1,2,2,8,1,0.8,1
33,0,0,0,3,2.0,2,2,2,4,0,0.4,0
25,0,0,0,4,0.0,1,2,1,8,1,0.8,1
30,0,0,0,4,29.0,2,3,1,6,0,0.6,0
20,0,0,0,1,6.0,1,2,1,7,1,0.7,1
42,0,0,0,1,-1.0,2,2,1,1,0,0.1,0
40,0,0,0,15,65.0,2,2,1,7,1,0.7,1
39,0,0,0,0,0.0,1,2,1,4,1,0.4,0
21,0,0,0,0,3.0,1,2,1,7,0,0.7,1
39,0,0,0,2,1.0,1,3,1,2,1,0.2,0
24,0,0,0,0,0.0,1,3,1,2,0,0.2,0
41,0,0,0,0,0.0,1,2,1,1,0,0.1,0
39,0,0,0,1,1.0,1,2,1,4,0,0.4,0
24,0,0,0,3,0.0,2,2,1,8,0,0.8,1
24,0,0,0,1,0.0,2,2,1,4,0,0.4,0
29,0,0,0,0,1.0,1,2,2,2,1,0.2,0
39,0,0,0,35,3.0,1,2,1,10,0,1.0,1
25,0,0,0,2,11.0,1,3,2,5,1,0.5,0
23,0,0,0,0,1.0,2,3,1,6,1,0.6,0
22,0,0,1,1,0.0,1,2,1,10,1,1.0,1
26,0,0,0,4,1.0,2,1,2,7,1,0.7,1
26,0,3,0,3,205.0,1,2,2,9,1,0.9,1
24,0,0,0,3,2.0,2,2,2,6,1,0.6,0
44,0,0,0,0,34.0,1,2,2,5,0,0.5,0
36,0,0,0,1,18.0,1,3,1,2,1,0.2,0
39,0,0,0,10,1.0,1,3,1,8,1,0.8,1
42,0,0,0,0,0.0,1,3,1,4,0,0.4,0
45,0,0,0,1,1.0,1,3,2,1,0,0.1,0
25,0,1,0,7,20.0,1,2,1,10,1,1.0,1
28,0,0,0,7,144.0,2,3,1,9,0,0.9,1
33,0,0,0,0,5.0,1,3,1,2,0,0.2,0
25,0,0,0,0,3.0,1,3,2,3,0,0.3,0
32,0,1,0,5,9.0,1,2,1,4,0,0.4,0
23,0,0,0,0,3.0,1,2,1,7,0,0.7,1
39,0,0,0,0,1.0,1,3,2,5,0,0.5,0
27,0,0,0,12,1.0,1,2,1,8,1,0.8,1
35,0,0,0,4,1.0,2,3,2,7,0,0.7,1
23,0,0,0,1,2.0,1,2,1,5,0,0.5,0
38,0,0,0,0,0.0,2,2,2,1,0,0.1,0
30,0,0,0,4,7.0,1,2,1,2,0,0.2,0
30,0,0,0,1,28.0,1,3,1,5,0,0.5,0
30,0,0,0,0,0.0,2,3,2,8,0,0.8,1
26,1,1,0,18,197.0,1,2,1,10,1,1.0,1
31,0,0,0,2,2.0,1,2,1,2,0,0.2,0
41,0,0,0,1,0.0,2,3,2,2,0,0.2,0
34,0,0,0,0,108.0,1,1,1,2,0,0.2,0
25,0,0,0,0,44.0,2,2,2,5,0,0.5,0
26,0,0,0,1,8.0,2,3,1,6,0,0.6,0
38,0,0,0,2,9.0,1,2,1,7,1,0.7,1
37,0,0,0,0,0.0,2,2,2,1,0,0.1,0
34,0,0,1,3,0.0,1,3,2,5,0,0.5,0
44,0,0,0,7,26.0,1,4,1,3,1,0.3,0
38,0,0,0,0,25.0,2,4,1,2,0,0.2,0
31,0,0,0,0,2.0,2,2,2,6,0,0.6,0
29,0,0,0,0,0.0,2,3,2,2,0,0.2,0
20,1,0,0,1,15.0,1,3,1,9,1,0.9,1
22,0,0,0,0,1.0,1,2,1,4,0,0.4,0
51,0,0,0,0,0.0,2,4,2,1,0,0.1,0
24,0,0,0,2,0.0,1,2,2,4,1,0.4,0
47,0,0,0,0,1.0,1,2,1,8,1,0.8,1
36,0,0,0,1,6.0,2,2,1,5,1,0.5,0
21,0,0,0,1,1.0,1,2,2,4,0,0.4,0
25,0,1,0,3,80.0,1,2,2,10,1,1.0,1
23,0,0,1,5,4.0,1,2,1,9,1,0.9,1
23,0,0,0,0,0.0,1,1,2,3,0,0.3,0
24,0,0,0,0,0.0,2,3,2,10,0,1.0,1
35,0,0,0,2,2.0,1,3,1,2,1,0.2,0
23,0,0,0,0,0.0,2,4,2,4,0,0.4,0
19,0,0,0,0,1.0,2,2,2,4,1,0.4,0
32,0,0,0,0,5.0,1,3,1,1,1,0.1,0
39,0,0,0,0,0.0,2,3,2,1,1,0.1,0
30,4,0,0,12,9.0,1,2,1,9,1,0.9,1
33,0,0,0,2,258.0,1,2,1,7,0,0.7,1
20,0,0,0,0,0.0,1,3,2,3,1,0.3,0
36,0,0,0,0,0.0,2,3,2,2,0,0.2,0
61,0,0,0,1,81.0,1,4,1,1,0,0.1,0
29,0,1,1,8,2.0,1,2,1,8,1,0.8,1
40,0,0,0,0,0.0,2,3,1,2,0,0.2,0
53,0,0,0,4,1.0,1,2,1,7,0,0.7,1
28,0,0,0,0,0.0,2,3,2,2,0,0.2,0
38,0,0,0,2,29.0,1,4,2,2,0,0.2,0
27,0,1,0,9,1.0,1,2,1,9,1,0.9,1
55,0,0,0,0,0.0,1,3,1,3,0,0.3,0
22,1,0,0,1,1.0,1,2,2,7,0,0.7,1
34,0,0,0,1,2.0,2,2,1,1,0,0.1,0
55,0,0,0,1,4.0,1,3,2,2,0,0.2,0
24,0,0,0,2,91.0,1,4,1,8,0,0.8,1
47,0,1,1,21,21.0,2,2,2,9,1,0.9,1
41,0,0,0,0,0.0,1,1,2,1,0,0.1,0
41,0,0,0,0,0.0,1,4,1,3,0,0.3,0
61,0,0,0,12,241.0,1,2,1,3,0,0.3,0
57,0,0,0,3,1.0,1,2,1,1,0,0.1,0
38,0,0,0,2,0.0,2,3,2,3,0,0.3,0
25,4,0,1,13,5.0,1,3,1,4,1,0.4,0
23,0,0,0,0,0.0,1,2,1,2,1,0.2,0
23,0,0,0,3,9.0,1,3,1,5,0,0.5,0
20,0,0,0,0,0.0,1,2,1,3,0,0.3,0
44,0,0,0,1,1.0,1,3,1,8,0,0.8,1
38,0,0,0,1,1.0,2,3,2,1,0,0.1,0
56,0,0,0,5,597.0,1,2,1,2,1,0.2,0
43,0,0,0,2,5.0,1,3,1,2,1,0.2,0
22,0,0,0,0,149.0,1,2,1,3,1,0.3,0
31,0,0,0,6,53.0,1,2,1,9,1,0.9,1
32,0,0,0,0,1.0,1,1,1,1,0,0.1,0
29,0,0,0,0,1.0,1,2,1,6,0,0.6,0
22,0,0,0,1,103.0,1,2,1,9,1,0.9,1
23,0,0,0,3,44.0,1,2,1,9,1,0.9,1
24,0,0,1,1,2.0,1,3,1,4,0,0.4,0
45,0,0,0,0,-1.0,1,1,2,1,0,0.1,0
21,0,1,0,2,1.0,1,2,1,9,0,0.9,1
29,0,0,0,0,1.0,2,2,2,2,0,0.2,0
51,0,0,0,0,1.0,2,3,2,4,1,0.4,0
36,1,0,0,2,1.0,1,4,2,2,1,0.2,0
25,0,0,0,1,0.0,1,2,1,3,0,0.3,0
46,0,0,0,13,141.0,1,4,1,3,0,0.3,0
62,0,0,0,22,33.0,1,2,1,8,1,0.8,1
25,0,0,0,0,0.0,1,2,1,4,1,0.4,0
27,0,0,0,2,1.0,1,3,1,2,0,0.2,0
49,0,0,0,0,0.0,1,2,2,2,0,0.2,0
22,0,0,0,3,2.0,2,3,1,9,1,0.9,1
34,0,0,0,9,0.0,2,3,2,10,1,1.0,1
37,0,0,0,1,2.0,1,4,1,1,0,0.1,0
21,0,0,0,0,1.0,1,3,1,3,1,0.3,0
51,0,0,0,3,0.0,1,3,2,1,1,0.1,0
39,0,0,0,2,0.0,2,3,1,5,1,0.5,0
43,0,0,0,8,1.0,1,2,1,3,1,0.3,0
22,0,0,0,0,0.0,1,2,2,6,1,0.6,0
28,0,0,0,4,2.0,2,2,1,7,0,0.7,1
43,0,0,0,0,0.0,1,3,1,9,1,0.9,1
27,0,0,0,7,0.0,1,3,1,8,1,0.8,1
27,0,0,0,0,54.0,1,1,1,2,1,0.2,0
31,0,0,0,1,1.0,1,3,1,2,1,0.2,0
28,0,0,0,0,0.0,2,2,2,2,0,0.2,0
58,0,0,0,3,0.0,1,3,2,2,0,0.2,0
22,0,0,0,0,6.0,1,3,1,4,1,0.4,0
21,0,0,0,0,0.0,1,4,2,8,1,0.8,1
31,0,0,0,5,2.0,1,2,1,4,0,0.4,0
33,0,0,0,0,40.0,1,2,1,3,0,0.3,0
26,0,0,0,6,1.0,1,2,2,10,1,1.0,1
23,0,1,0,1,-1.0,2,2,2,5,0,0.5,0
32,0,0,0,11,141.0,1,3,1,10,0,1.0,1
57,0,0,0,2,0.0,1,2,1,2,0,0.2,0
22,0,0,0,0,1.0,1,3,1,8,0,0.8,1
35,0,0,0,2,1.0,2,2,1,2,0,0.2,0
47,0,0,0,1,81.0,1,3,1,6,1,0.6,0
35,0,0,0,2,13.0,1,4,1,1,0,0.1,0
29,0,0,1,17,1.0,1,2,1,9,1,0.9,1
54,0,0,0,1,4.0,2,3,2,2,0,0.2,0
29,0,0,0,0,89.0,1,3,1,8,0,0.8,1
